cd_mun;nm_mun;sede_utp;rm_origem;utp_origem;hierarquia;id_cadeia;status_cadeia;cd_destino_principal;nm_destino_principal;rm_destino_principal;utp_destino_principal;tempo_viagem_h;sugestao_analise
3512100;Colômbia;False;N/A;39;primaria;NUCLEO_308;Mista;3151602;Planura;N/A;261;0.074891442;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
3152402;Poté;False;N/A;335;primaria;NUCLEO_309;Mista;3168606;Teófilo Otoni;N/A;335;0.648409624;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3168606;Teófilo Otoni;True;N/A;335;primaria;NUCLEO_309;Mista;3152402;Poté;N/A;335;0.734204812;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3152501;Pouso Alegre;True;N/A;270;primaria;NUCLEO_310;Mista;3159605;Santa Rita do Sapucaí;N/A;270;0.550140596;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3159605;Santa Rita do Sapucaí;False;N/A;270;primaria;NUCLEO_310;Mista;3152501;Pouso Alegre;N/A;270;0.550140596;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3153608;Prudente de Morais;False;Recorte Metropolitano de Belo Horizonte;323;primaria;NUCLEO_311;Mista;3167202;Sete Lagoas;Recorte Metropolitano de Belo Horizonte;323;0.162530408;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3167202;Sete Lagoas;True;Recorte Metropolitano de Belo Horizonte;323;primaria;NUCLEO_311;Mista;3153608;Prudente de Morais;Recorte Metropolitano de Belo Horizonte;323;0.241265204;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3154002;Raul Soares;False;N/A;265;primaria;NUCLEO_312;Interna;3164001;São Pedro dos Ferros;N/A;265;0.204592414;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3164001;São Pedro dos Ferros;False;N/A;265;primaria;NUCLEO_312;Interna;3154002;Raul Soares;N/A;265;0.204592414;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3155504;Rio Paranaíba;True;N/A;702;primaria;NUCLEO_313;Interna;3162104;São Gotardo;N/A;702;0.543488687;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3162104;São Gotardo;False;N/A;702;primaria;NUCLEO_313;Interna;3155504;Rio Paranaíba;N/A;702;0.533488687;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3155801;Rio Pomba;False;N/A;189;primaria;NUCLEO_314;Mista;3167905;Tabuleiro;N/A;189;0.211461016;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3167905;Tabuleiro;False;N/A;189;primaria;NUCLEO_314;Mista;3155801;Rio Pomba;N/A;189;0.211461016;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3157005;Salinas;True;N/A;676;primaria;NUCLEO_315;Mista;3168002;Taiobeiras;N/A;676;0.801086225;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3168002;Taiobeiras;False;N/A;676;primaria;NUCLEO_315;Mista;3157005;Salinas;N/A;676;0.81217245;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3157336;Santa Cruz de Minas;False;N/A;309;primaria;NUCLEO_316;Mista;3162500;São João del Rei;N/A;309;0.119709408;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3162500;São João del Rei;True;N/A;309;primaria;NUCLEO_316;Mista;3157336;Santa Cruz de Minas;N/A;309;0.169854704;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3158201;Santa Maria do Suaçuí;True;N/A;684;primaria;NUCLEO_317;Interna;3164506;São Sebastião do Maranhão;N/A;684;1.563796383;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3164506;São Sebastião do Maranhão;False;N/A;684;primaria;NUCLEO_317;Interna;3158201;Santa Maria do Suaçuí;N/A;684;1.563796383;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3159803;Santa Vitória;True;N/A;688;primaria;NUCLEO_318;Mista;5220405;São Simão;N/A;688;0.856042269;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
5220405;São Simão;False;N/A;688;primaria;NUCLEO_318;Mista;3159803;Santa Vitória;N/A;688;0.892084538;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3160959;São Domingos das Dores;False;N/A;214;primaria;NUCLEO_319;Interna;3164472;São Sebastião do Anta;N/A;214;0.179158712;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3164472;São Sebastião do Anta;False;N/A;214;primaria;NUCLEO_319;Interna;3160959;São Domingos das Dores;N/A;214;0.179158712;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3163508;São José do Jacuri;False;N/A;684;primaria;NUCLEO_320;Mista;3164100;São Pedro do Suaçuí;N/A;684;0.393215499;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3164100;São Pedro do Suaçuí;False;N/A;684;primaria;NUCLEO_320;Mista;3163508;São José do Jacuri;N/A;684;0.393215499;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3164209;São Romão;False;N/A;417;primaria;NUCLEO_321;Mista;3170008;Ubaí;N/A;417;1.27655559;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3170008;Ubaí;False;N/A;417;primaria;NUCLEO_321;Mista;3164209;São Romão;N/A;417;1.27655559;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3164704;São Sebastião do Paraíso;False;N/A;241;primaria;NUCLEO_322;Mista;3165107;São Tomás de Aquino;N/A;112;1.592735038;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
3165107;São Tomás de Aquino;False;N/A;112;primaria;NUCLEO_322;Mista;3164704;São Sebastião do Paraíso;N/A;241;1.592735038;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
3168507;Teixeiras;False;N/A;361;primaria;NUCLEO_323;Mista;3171303;Viçosa;N/A;361;0.225204766;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3171303;Viçosa;True;N/A;361;primaria;NUCLEO_323;Mista;3168507;Teixeiras;N/A;361;0.337602383;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3169000;Tocantins;False;N/A;349;primaria;NUCLEO_324;Mista;3169901;Ubá;N/A;349;0.227875038;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3169901;Ubá;True;N/A;349;primaria;NUCLEO_324;Mista;3169000;Tocantins;N/A;349;0.268937519;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3169703;Turmalina;False;N/A;450;primaria;NUCLEO_325;Interna;3171071;Veredinha;N/A;450;0.131762566;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3171071;Veredinha;False;N/A;450;primaria;NUCLEO_325;Interna;3169703;Turmalina;N/A;450;0.131762566;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3200201;Alegre;False;N/A;58;primaria;NUCLEO_326;Interna;3202306;Guaçuí;N/A;58;0.347615637;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3202306;Guaçuí;False;N/A;58;primaria;NUCLEO_326;Interna;3200201;Alegre;N/A;58;0.347615637;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3200607;Aracruz;False;N/A;198;primaria;NUCLEO_327;Mista;3203130;João Neiva;N/A;92;0.351988874;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
3203130;João Neiva;False;N/A;92;primaria;NUCLEO_327;Mista;3200607;Aracruz;N/A;198;0.351988874;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
3200706;Atílio Vivácqua;False;N/A;58;primaria;NUCLEO_328;Interna;3201209;Cachoeiro de Itapemirim;N/A;58;0.291324879;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3201209;Cachoeiro de Itapemirim;True;N/A;58;primaria;NUCLEO_328;Interna;3200706;Atílio Vivácqua;N/A;58;0.410662439;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3201001;Boa Esperança;False;N/A;266;primaria;NUCLEO_329;Mista;3204104;Pinheiros;N/A;266;0.289896014;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3204104;Pinheiros;True;N/A;266;primaria;NUCLEO_329;Mista;3201001;Boa Esperança;N/A;266;0.289896014;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3201704;Conceição do Castelo;False;N/A;58;primaria;NUCLEO_330;Interna;3205069;Venda Nova do Imigrante;N/A;58;0.391975135;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3205069;Venda Nova do Imigrante;False;N/A;58;primaria;NUCLEO_330;Interna;3201704;Conceição do Castelo;N/A;58;0.391975135;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3202652;Irupi;False;N/A;214;primaria;NUCLEO_331;Mista;3203007;Iúna;N/A;214;0.283203631;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3203007;Iúna;False;N/A;214;primaria;NUCLEO_331;Mista;3202652;Irupi;N/A;214;0.283203631;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3202801;Itapemirim;False;N/A;58;primaria;NUCLEO_332;Interna;3203320;Marataízes;N/A;58;0.11184712;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3203320;Marataízes;False;N/A;58;primaria;NUCLEO_332;Interna;3202801;Itapemirim;N/A;58;0.11184712;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3203056;Jaguaré;False;N/A;315;primaria;NUCLEO_333;Interna;3204906;São Mateus;N/A;315;0.625342329;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3204906;São Mateus;True;N/A;315;primaria;NUCLEO_333;Interna;3203056;Jaguaré;N/A;315;0.637671165;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3203205;Linhares;True;N/A;198;primaria;NUCLEO_334;Mista;3205010;Sooretama;N/A;198;0.462952659;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3205010;Sooretama;False;N/A;198;primaria;NUCLEO_334;Mista;3203205;Linhares;N/A;198;0.345905317;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3205002;Serra;False;Recorte Metropolitano da Grande Vitória;363;primaria;NUCLEO_335;Interna;3205309;Vitória;Recorte Metropolitano da Grande Vitória;363;1.266681404;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3205309;Vitória;True;Recorte Metropolitano da Grande Vitória;363;primaria;NUCLEO_335;Interna;3205002;Serra;Recorte Metropolitano da Grande Vitória;363;1.266681404;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3300407;Barra Mansa;False;N/A;364;primaria;NUCLEO_336;Mista;3306305;Volta Redonda;N/A;364;0.212361374;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3306305;Volta Redonda;True;N/A;364;primaria;NUCLEO_336;Mista;3300407;Barra Mansa;N/A;364;0.256180687;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3300704;Cabo Frio;True;N/A;56;primaria;NUCLEO_337;Interna;3305208;São Pedro da Aldeia;N/A;56;0.210539255;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3305208;São Pedro da Aldeia;False;N/A;56;primaria;NUCLEO_337;Interna;3300704;Cabo Frio;N/A;56;0.210539255;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3301702;Duque de Caxias;False;Recorte Metropolitano do Rio de Janeiro;284;primaria;NUCLEO_338;Interna;3304557;Rio de Janeiro;Recorte Metropolitano do Rio de Janeiro;284;0.190899911;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3304557;Rio de Janeiro;True;Recorte Metropolitano do Rio de Janeiro;284;primaria;NUCLEO_338;Interna;3301702;Duque de Caxias;Recorte Metropolitano do Rio de Janeiro;284;0.190899911;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3302205;Itaperuna;True;N/A;49;primaria;NUCLEO_339;Interna;3302304;Laje do Muriaé;N/A;49;0.515619061;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3302304;Laje do Muriaé;False;N/A;49;primaria;NUCLEO_339;Interna;3302205;Itaperuna;N/A;49;0.451238121;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3302254;Itatiaia;False;N/A;280;primaria;NUCLEO_340;Interna;3304201;Resende;N/A;280;0.191562366;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3304201;Resende;True;N/A;280;primaria;NUCLEO_340;Interna;3302254;Itatiaia;N/A;280;0.191562366;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3302403;Macaé;True;N/A;201;primaria;NUCLEO_341;Mista;3304524;Rio das Ostras;N/A;201;0.529330845;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3304524;Rio das Ostras;False;N/A;201;primaria;NUCLEO_341;Mista;3302403;Macaé;N/A;201;0.398661689;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3302908;Miguel Pereira;True;N/A;245;primaria;NUCLEO_342;Interna;3303856;Paty do Alferes;N/A;245;0.114894126;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3303856;Paty do Alferes;False;N/A;245;primaria;NUCLEO_342;Interna;3302908;Miguel Pereira;N/A;245;0.114894126;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3303005;Miracema;False;N/A;300;primaria;NUCLEO_343;Interna;3304706;Santo Antônio de Pádua;N/A;300;1.422889652;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3304706;Santo Antônio de Pádua;True;N/A;300;primaria;NUCLEO_343;Interna;3303005;Miracema;N/A;300;1.422889652;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3303302;Niterói;False;Recorte Metropolitano do Rio de Janeiro;284;primaria;NUCLEO_344;Interna;3304904;São Gonçalo;Recorte Metropolitano do Rio de Janeiro;284;0.087269629;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3304904;São Gonçalo;False;Recorte Metropolitano do Rio de Janeiro;284;primaria;NUCLEO_344;Interna;3303302;Niterói;Recorte Metropolitano do Rio de Janeiro;284;0.087269629;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3303708;Paraíba do Sul;False;N/A;345;primaria;NUCLEO_345;Mista;3306008;Três Rios;N/A;345;1.112131344;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3306008;Três Rios;True;N/A;345;primaria;NUCLEO_345;Mista;3303708;Paraíba do Sul;N/A;345;1.112131344;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3500105;Adamantina;True;N/A;3;primaria;NUCLEO_346;Interna;3527405;Lucélia;N/A;3;0.167659989;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3527405;Lucélia;False;N/A;3;primaria;NUCLEO_346;Interna;3500105;Adamantina;N/A;3;0.167659989;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3500402;Águas da Prata;False;N/A;308;primaria;NUCLEO_347;Interna;3549102;São João da Boa Vista;N/A;308;0.198503819;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3549102;São João da Boa Vista;True;N/A;308;primaria;NUCLEO_347;Interna;3500402;Águas da Prata;N/A;308;0.219251909;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3501301;Álvares Machado;False;N/A;274;primaria;NUCLEO_348;Interna;3541406;Presidente Prudente;N/A;274;0.21562259;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3541406;Presidente Prudente;True;N/A;274;primaria;NUCLEO_348;Interna;3501301;Álvares Machado;N/A;274;0.307811295;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3501608;Americana;True;Recorte Metropolitano de Campinas;13;primaria;NUCLEO_349;Interna;3545803;Santa Bárbara d'Oeste;Recorte Metropolitano de Campinas;13;0.271412078;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3545803;Santa Bárbara d'Oeste;False;Recorte Metropolitano de Campinas;13;primaria;NUCLEO_349;Interna;3501608;Americana;Recorte Metropolitano de Campinas;13;0.212824155;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3501707;Américo Brasiliense;False;N/A;25;primaria;NUCLEO_350;Mista;3503208;Araraquara;N/A;25;0.216099525;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3503208;Araraquara;True;N/A;25;primaria;NUCLEO_350;Mista;3501707;Américo Brasiliense;N/A;25;0.288049762;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3502507;Aparecida;False;Recorte Metropolitano do Vale do Paraíba e Litoral Norte;122;primaria;NUCLEO_351;Mista;3518404;Guaratinguetá;Recorte Metropolitano do Vale do Paraíba e Litoral Norte;122;0.103193285;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3518404;Guaratinguetá;True;Recorte Metropolitano do Vale do Paraíba e Litoral Norte;122;primaria;NUCLEO_351;Mista;3502507;Aparecida;Recorte Metropolitano do Vale do Paraíba e Litoral Norte;122;0.103193285;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3502705;Apiaí;True;N/A;4;primaria;NUCLEO_352;Interna;3505351;Barra do Chapéu;N/A;4;0.507595141;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3505351;Barra do Chapéu;False;N/A;4;primaria;NUCLEO_352;Interna;3502705;Apiaí;N/A;4;0.507595141;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3502804;Araçatuba;True;N/A;301;primaria;NUCLEO_353;Mista;3506508;Birigui;N/A;45;0.432480287;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
3506508;Birigui;True;N/A;45;primaria;NUCLEO_353;Mista;3502804;Araçatuba;N/A;301;0.314960574;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
3503109;Arandu;False;N/A;723;primaria;NUCLEO_354;Mista;3504503;Avaré;N/A;723;0.292110971;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3504503;Avaré;False;N/A;723;primaria;NUCLEO_354;Mista;3503109;Arandu;N/A;723;0.381055485;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3504008;Assis;True;N/A;232;primaria;NUCLEO_355;Mista;3535309;Palmital;N/A;232;0.495504559;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3535309;Palmital;False;N/A;232;primaria;NUCLEO_355;Mista;3504008;Assis;N/A;232;0.481009117;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3505005;Barão de Antonina;False;N/A;393;primaria;NUCLEO_356;Mista;3522802;Itaporanga;N/A;723;0.259315099;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
3522802;Itaporanga;False;N/A;723;primaria;NUCLEO_356;Mista;3505005;Barão de Antonina;N/A;393;0.259315099;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
3505500;Barretos;True;N/A;39;primaria;NUCLEO_357;Interna;3512001;Colina;N/A;39;0.325451235;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3512001;Colina;False;N/A;39;primaria;NUCLEO_357;Interna;3505500;Barretos;N/A;39;0.280902469;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3506003;Bauru;True;N/A;40;primaria;NUCLEO_358;Mista;3539400;Piratininga;N/A;40;0.333021966;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3539400;Piratininga;False;N/A;40;primaria;NUCLEO_358;Mista;3506003;Bauru;N/A;40;0.356043933;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3507506;Botucatu;True;N/A;50;primaria;NUCLEO_359;Mista;3550100;São Manuel;N/A;50;0.380549527;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3550100;São Manuel;False;N/A;50;primaria;NUCLEO_359;Mista;3507506;Botucatu;N/A;50;0.390549527;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3507902;Brotas;False;N/A;180;primaria;NUCLEO_360;Interna;3554706;Torrinha;N/A;180;0.326117127;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3554706;Torrinha;False;N/A;180;primaria;NUCLEO_360;Interna;3507902;Brotas;N/A;180;0.326117127;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3509502;Campinas;True;Recorte Metropolitano de Campinas;NOVA15;primaria;NUCLEO_361;Mista;3519071;Hortolândia;Recorte Metropolitano de Campinas;NOVA15;0.426936464;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3519071;Hortolândia;False;Recorte Metropolitano de Campinas;NOVA15;primaria;NUCLEO_361;Mista;3509502;Campinas;Recorte Metropolitano de Campinas;NOVA15;0.373872928;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3510401;Capivari;True;Recorte Metropolitano de Piracicaba;74;primaria;NUCLEO_362;Interna;3542107;Rafard;Recorte Metropolitano de Piracicaba;74;0.261007303;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3542107;Rafard;False;Recorte Metropolitano de Piracicaba;74;primaria;NUCLEO_362;Interna;3510401;Capivari;Recorte Metropolitano de Piracicaba;74;0.261007303;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3511003;Castilho;False;N/A;344;primaria;NUCLEO_363;Mista;5008305;Três Lagoas;N/A;344;0.411649199;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
5008305;Três Lagoas;True;N/A;344;primaria;NUCLEO_363;Mista;3511003;Castilho;N/A;344;0.5708246;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3511508;Cerquilho;True;Recorte Metropolitano de Sorocaba;87;primaria;NUCLEO_364;Interna;3554508;Tietê;Recorte Metropolitano de Sorocaba;87;0.182039946;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3554508;Tietê;False;Recorte Metropolitano de Sorocaba;87;primaria;NUCLEO_364;Interna;3511508;Cerquilho;Recorte Metropolitano de Sorocaba;87;0.201019973;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3513306;Cruzália;False;N/A;232;primaria;NUCLEO_365;Interna;3537156;Pedrinhas Paulista;N/A;232;0.157133718;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3537156;Pedrinhas Paulista;False;N/A;232;primaria;NUCLEO_365;Interna;3513306;Cruzália;N/A;232;0.157133718;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3514403;Dracena;True;N/A;348;primaria;NUCLEO_366;Mista;3526001;Junqueirópolis;N/A;348;0.320691561;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3526001;Junqueirópolis;False;N/A;348;primaria;NUCLEO_366;Mista;3514403;Dracena;N/A;348;0.231383122;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3516200;Franca;True;N/A;112;primaria;NUCLEO_367;Mista;3536307;Patrocínio Paulista;N/A;112;0.389092458;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3536307;Patrocínio Paulista;False;N/A;112;primaria;NUCLEO_367;Mista;3516200;Franca;N/A;112;0.278184916;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3517208;Guaiçara;False;N/A;210;primaria;NUCLEO_368;Mista;3527108;Lins;N/A;210;0.173064616;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3527108;Lins;False;N/A;210;primaria;NUCLEO_368;Mista;3517208;Guaiçara;N/A;210;0.211532308;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3517703;Guará;False;N/A;124;primaria;NUCLEO_369;Interna;3549409;São Joaquim da Barra;N/A;124;0.269157862;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3549409;São Joaquim da Barra;False;N/A;124;primaria;NUCLEO_369;Interna;3517703;Guará;N/A;124;0.334578931;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3518800;Guarulhos;False;Recorte Metropolitano de São Paulo;316;primaria;NUCLEO_370;Interna;3550308;São Paulo;Recorte Metropolitano de São Paulo;316;0.468670481;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3550308;São Paulo;True;Recorte Metropolitano de São Paulo;316;primaria;NUCLEO_370;Interna;3518800;Guarulhos;Recorte Metropolitano de São Paulo;316;0.443670481;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3518909;Guzolândia;False;N/A;114;primaria;NUCLEO_371;Mista;3552304;Sud Mennucci;N/A;301;0.638424656;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
3552304;Sud Mennucci;False;N/A;301;primaria;NUCLEO_371;Mista;3518909;Guzolândia;N/A;114;0.638424656;Conflito Estrutural: O núcleo da cadeia está dividido entre UTPs distintas.
3519006;Herculândia;False;N/A;347;primaria;NUCLEO_372;Interna;3555000;Tupã;N/A;347;0.304057427;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3555000;Tupã;True;N/A;347;primaria;NUCLEO_372;Interna;3519006;Herculândia;N/A;347;0.347028714;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3519303;Ibaté;False;N/A;305;primaria;NUCLEO_373;Interna;3548906;São Carlos;N/A;305;0.253190775;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3548906;São Carlos;True;N/A;305;primaria;NUCLEO_373;Interna;3519303;Ibaté;N/A;305;0.261595388;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3520301;Iguape;False;N/A;663;primaria;NUCLEO_374;Interna;3520426;Ilha Comprida;N/A;663;0.473651674;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3520426;Ilha Comprida;False;N/A;663;primaria;NUCLEO_374;Interna;3520301;Iguape;N/A;663;0.473651674;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3521408;Iracemápolis;False;Recorte Metropolitano de Piracicaba;597;primaria;NUCLEO_375;Interna;3526902;Limeira;Recorte Metropolitano de Piracicaba;597;0.223241287;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3526902;Limeira;True;Recorte Metropolitano de Piracicaba;597;primaria;NUCLEO_375;Interna;3521408;Iracemápolis;Recorte Metropolitano de Piracicaba;597;0.256620643;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3522406;Itapeva;True;N/A;71;primaria;NUCLEO_376;Mista;3532827;Nova Campina;N/A;71;0.571912184;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3532827;Nova Campina;False;N/A;71;primaria;NUCLEO_376;Mista;3522406;Itapeva;N/A;71;0.423824367;Expansão de Influência: Núcleo coeso, mas a influência transborda para outras UTPs.
3523206;Itararé;True;N/A;393;primaria;NUCLEO_377;Interna;4126306;Sengés;N/A;393;0.515611983;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
4126306;Sengés;False;N/A;393;primaria;NUCLEO_377;Interna;3523206;Itararé;N/A;393;0.515611983;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3523800;Itobi;False;N/A;524;primaria;NUCLEO_378;Interna;3549706;São José do Rio Pardo;N/A;524;0.299322891;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3549706;São José do Rio Pardo;True;N/A;524;primaria;NUCLEO_378;Interna;3523800;Itobi;N/A;524;0.299322891;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3523909;Itu;True;Recorte Metropolitano de Sorocaba;170;primaria;NUCLEO_379;Interna;3545209;Salto;Recorte Metropolitano de Sorocaba;170;0.117496409;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
3545209;Salto;False;Recorte Metropolitano de Sorocaba;170;primaria;NUCLEO_379;Interna;3523909;Itu;Recorte Metropolitano de Sorocaba;170;0.117496409;Integridade Territorial: Cadeia totalmente contida na mesma UTP.
